topic,pmid,human
CD009925,2138102,0
CD009925,2138414,0
CD009925,2138815,0
CD009925,2138827,0
CD009925,2138828,0
CD009925,2139246,0
CD009925,2140149,0
CD009925,2140193,0
CD009925,2140237,0
CD009925,2140241,0
CD009925,2141323,0
CD009925,2141674,0
CD009925,2141731,0
CD009925,2141758,0
CD009925,2141994,0
CD009925,2142535,0
CD009925,2142738,0
CD009925,2143275,0
CD009925,2143821,0
CD009925,2144256,0
CD009925,2144409,0
CD009925,2144943,0
CD009925,2145471,0
CD009925,2145518,0
CD009925,2145556,1
CD009925,2145758,0
CD009925,2145768,0
CD009925,2146054,0
CD009925,2146372,0
CD009925,2146459,0
CD009925,2146537,0
CD009925,2146876,0
CD009925,2146880,0
CD009925,2146918,0
CD009925,2146948,0
CD009925,2147361,0
CD009925,2147362,1
CD009925,2147397,0
CD009925,2147788,0
CD009925,2148253,0
CD009925,2148323,0
CD009925,2148373,0
CD009925,2148725,0
CD009925,2148960,0
CD009925,2149257,0
CD009925,2149307,0
CD009925,2149429,0
CD009925,2149456,0
CD009925,2149679,0
CD009925,2149943,0
CD009925,2149948,0
CD009925,2149965,0
CD009925,2149972,0
CD009925,2150295,0
CD009925,2150296,0
CD009925,2151180,1
CD009925,2151560,1
CD009925,2161016,0
CD009925,2187349,0
CD009925,2195172,0
CD009925,2196878,0
CD009925,2201467,0
CD009925,2205034,0
CD009925,2206291,0
CD009925,2209874,0
CD009925,2217078,0
CD009925,2224151,0
CD009925,2225605,0
CD009925,2234934,0
CD009925,2235900,0
CD009925,2235906,0
CD009925,2240034,0
CD009925,2242475,0
CD009925,2248296,0
CD009925,2249468,0
CD009925,2260566,0
CD009925,2267229,0
CD009925,2267232,0
CD009925,2267235,0
CD009925,2267239,0
CD009925,2274489,1
CD009925,2274493,0
CD009925,2274494,0
CD009925,2274495,0
CD009925,2275618,0
CD009925,2276773,0
CD009925,2286029,0
CD009925,2286032,0
CD009925,2289318,0
CD009925,2291047,0
CD009925,2294747,0
CD009925,2308170,0
CD009925,2309707,0
CD009925,2309753,0
CD009925,2309756,0
CD009925,2309837,0
CD009925,2313394,0
CD009925,2314775,0
CD009925,2315234,0
CD009925,2315275,0
CD009925,2315276,0
CD009925,2320467,0
CD009925,2327440,0
CD009925,2333281,0
CD009925,2339701,0
CD009925,2339711,0
CD009925,2343020,0
CD009925,2343024,0
CD009925,2358297,0
CD009925,2362871,0
CD009925,2365125,0
CD009925,2367343,0
CD009925,2369071,0
CD009925,2370612,0
CD009925,2371469,0
CD009925,2371974,0
CD009925,2375061,0
CD009925,2375340,0
CD009925,2388885,0
CD009925,2389806,0
CD009925,2394449,0
CD009925,2403169,0
CD009925,2403171,0
CD009925,2405148,0
CD009925,2406182,0
CD009925,2406659,0
CD009925,2408699,1
CD009925,2410084,0
CD009925,2410763,0
CD009925,2410789,0
CD009925,2412081,0
CD009925,2412219,0
CD009925,2412442,1
CD009925,2412631,0
CD009925,2413209,0
CD009925,2414991,0
CD009925,2415204,0
CD009925,2415443,0
CD009925,2416380,0
CD009925,2418435,0
CD009925,2418684,1
CD009925,2419561,0
CD009925,2421759,0
CD009925,2421950,0
CD009925,2422554,0
CD009925,2423512,0
CD009925,2423942,1
CD009925,2424639,1
CD009925,2424648,0
CD009925,2425200,0
CD009925,2425203,0
CD009925,2425260,0
CD009925,2426541,0
CD009925,2426637,1
CD009925,2428026,0
CD009925,2428249,1
CD009925,2428574,0
CD009925,2431240,0
CD009925,2431241,0
CD009925,2431621,0
CD009925,2432763,0
CD009925,2433179,0
CD009925,2435155,0
CD009925,2436476,1
CD009925,2436650,0
CD009925,2436735,1
CD009925,2437554,0
CD009925,2437800,0
CD009925,2437951,1
CD009925,2438025,0
CD009925,2438935,0
CD009925,2438936,0
CD009925,2439909,1
CD009925,2439910,0
CD009925,2440113,0
CD009925,2441219,0
CD009925,2441737,1
CD009925,2442573,0
CD009925,2443419,0
CD009925,2444843,0
CD009925,2445459,0
CD009925,2445897,0
CD009925,2446311,0
CD009925,2446968,0
CD009925,2447776,0
CD009925,2447934,0
CD009925,2448097,0
CD009925,2449077,0
CD009925,2449256,0
CD009925,2449307,0
CD009925,2449609,0
CD009925,2449684,0
CD009925,2450987,0
CD009925,2451099,0
CD009925,2451103,0
CD009925,2451130,0
CD009925,2453312,0
CD009925,2453867,0
CD009925,2454651,0
CD009925,2454652,1
CD009925,2456014,0
CD009925,2456565,0
CD009925,2456690,0
CD009925,2456870,0
CD009925,2457319,0
CD009925,2457452,0
CD009925,2457718,0
CD009925,2458517,0
CD009925,2458586,0
CD009925,2458848,0
CD009925,2460174,1
CD009925,2461080,0
CD009925,2461501,0
CD009925,2462141,0
CD009925,2463504,0
CD009925,2463716,0
CD009925,2463757,0
CD009925,2464139,0
CD009925,2464665,0
CD009925,2464929,0
CD009925,2464930,0
CD009925,2464931,1
CD009925,2464932,0
CD009925,2464933,0
CD009925,2464934,0
CD009925,2466356,0
CD009925,2466479,0
CD009925,2466994,0
CD009925,2467217,0
CD009925,2467563,1
CD009925,2467833,1
CD009925,2469777,0
CD009925,2470844,1
CD009925,2472064,0
CD009925,2473468,0
CD009925,2473774,0
CD009925,2475015,1
CD009925,2476703,1
CD009925,2477161,0
CD009925,2477836,0
CD009925,2478187,0
CD009925,2478951,0
CD009925,2480064,0
CD009925,2480404,0
CD009925,2480428,0
CD009925,2480431,0
CD009925,2480649,0
CD009925,2482239,0
CD009925,2482488,0
CD009925,2483845,0
CD009925,2483963,0
CD009925,2484814,0
CD009925,2484939,0
CD009925,2487147,0
CD009925,2488670,0
CD009925,2492920,0
CD009925,2508218,0
CD009925,2509804,0
CD009925,2521260,0
CD009925,2521379,0
CD009925,2521804,0
CD009925,2522159,0
CD009925,2522196,0
CD009925,2522612,0
CD009925,2524035,0
CD009925,2524302,0
CD009925,2524726,0
CD009925,2525109,0
CD009925,2525339,0
CD009925,2526584,0
CD009925,2526759,0
CD009925,2527462,0
CD009925,2527796,0
CD009925,2527933,0
CD009925,2528027,0
CD009925,2528127,0
CD009925,2528524,0
CD009925,2529204,0
CD009925,2529461,0
CD009925,2529462,0
CD009925,2529580,0
CD009925,2530129,0
CD009925,2530480,0
CD009925,2531234,0
CD009925,2531467,0
CD009925,2531546,1
CD009925,2531547,0
CD009925,2531594,0
CD009925,2531595,0
CD009925,2531981,0
CD009925,2532851,0
CD009925,2533063,0
CD009925,2533133,0
CD009925,2533510,0
CD009925,2533511,0
CD009925,2533599,0
CD009925,2533629,0
CD009925,2533759,0
CD009925,2533852,0
CD009925,2533885,0
CD009925,2534166,0
CD009925,2534535,0
CD009925,2534986,0
CD009925,2535009,0
CD009925,2535235,0
CD009925,2536145,0
CD009925,2548937,0
CD009925,2560050,0
CD009925,2563000,0
CD009925,2563248,0
CD009925,2565452,0
CD009925,2567830,0
CD009925,2569631,0
CD009925,2573230,0
CD009925,2578250,0
CD009925,2578593,0
CD009925,2578595,0
CD009925,2579306,0
CD009925,2579515,0
CD009925,2579556,0
CD009925,2579750,0
CD009925,2580316,0
CD009925,2580405,0
CD009925,2580654,0
CD009925,2581445,0
CD009925,2582219,0
CD009925,2582322,0
CD009925,2582950,0
CD009925,2591148,0
CD009925,2594698,0
CD009925,2606481,0
CD009925,2614804,0
CD009925,2620583,0
CD009925,2624268,0
CD009925,2626411,0
CD009925,2629851,0
CD009925,2630681,0
CD009925,2638049,0
CD009925,2645520,0
CD009925,2649817,0
CD009925,2652132,0
CD009925,2655798,0
CD009925,2661855,0
CD009925,2662213,0
CD009925,2664755,0
CD009925,2674269,0
CD009925,2679092,0
CD009925,2684732,0
CD009925,2687442,0
CD009925,2689008,0
CD009925,2696543,0
CD009925,2709492,0
CD009925,2712519,0
CD009925,2712922,0
CD009925,2714012,0
CD009925,2714015,0
CD009925,2715783,0
CD009925,2715784,0
CD009925,2725542,0
CD009925,2726702,0
CD009925,2732940,0
CD009925,2741471,0
CD009925,2748551,0
CD009925,2748552,0
CD009925,2750782,0
CD009925,2762231,1
CD009925,2762235,0
CD009925,2762236,0
CD009925,2771885,0
CD009925,2771888,0
CD009925,2771997,0
CD009925,2773991,0
CD009925,2773995,0
CD009925,2773999,0
CD009925,2797638,0
CD009925,2798268,0
CD009925,2798340,0
CD009925,2798343,0
CD009925,2798346,0
CD009925,2798350,0
CD009925,2798352,0
CD009925,2803989,0
CD009925,2812650,0
CD009925,2816480,0
CD009925,2816992,0
CD009925,2816999,0
CD009925,2850423,0
CD009925,2852368,0
CD009925,2861071,0
CD009925,2870449,0
CD009925,2871243,0
CD009925,2873473,0
CD009925,2875342,0
CD009925,2875648,0
CD009925,2876308,0
CD009925,2880507,0
CD009925,2881207,0
CD009925,2884503,0
CD009925,2889144,0
CD009925,2893674,0
CD009925,2894549,0
CD009925,2900525,0
CD009925,2902043,0
CD009925,2902296,0
CD009925,2904069,0
CD009925,2909868,0
CD009925,2916579,0
CD009925,2918522,0
CD009925,2922032,0
CD009925,2928333,0
CD009925,2931023,0
CD009925,2931250,0
CD009925,2931581,0
CD009925,2931676,0
CD009925,2931678,0
CD009925,2931703,0
CD009925,2931779,0
CD009925,2931942,0
CD009925,2932913,0
CD009925,2933446,0
CD009925,2933665,0
CD009925,2934184,0
CD009925,2934678,0
CD009925,2934980,0
CD009925,2935480,0
CD009925,2935796,0
CD009925,2936867,0
CD009925,2937030,0
CD009925,2937036,0
CD009925,2937037,0
CD009925,2937867,0
CD009925,2938216,0
CD009925,2938248,0
CD009925,2938473,0
CD009925,2939724,0
CD009925,2940885,0
CD009925,2941168,0
CD009925,2942453,0
CD009925,2942810,0
CD009925,2943850,0
CD009925,2943887,0
CD009925,2944088,0
CD009925,294464,0
CD009925,2945285,0
CD009925,2946127,0
CD009925,2946222,0
CD009925,2947028,0
CD009925,2947393,0
CD009925,2947758,0
CD009925,2948386,0
CD009925,2948475,0
CD009925,2950017,0
CD009925,2950347,0
CD009925,2950373,0
CD009925,2950387,0
CD009925,2950513,0
CD009925,2950762,0
CD009925,2953039,0
CD009925,2953842,0
CD009925,2954038,0
CD009925,2954594,0
CD009925,2956519,0
CD009925,2956520,0
CD009925,2957181,0
CD009925,2957622,0
CD009925,2957781,0
CD009925,2960238,0
CD009925,2960588,0
CD009925,2960895,0
CD009925,2960924,0
CD009925,2961264,0
CD009925,2961676,0
CD009925,2961677,0
CD009925,2961678,0
CD009925,2961679,0
CD009925,2962080,0
CD009925,2962563,0
CD009925,2963664,0
CD009925,2963716,0
CD009925,2964005,0
CD009925,2964198,0
CD009925,2964397,0
CD009925,2964813,0
CD009925,2965077,0
CD009925,2966023,0
CD009925,2966025,0
CD009925,2966897,0
CD009925,2966929,0
CD009925,2967003,0
CD009925,2967030,0
CD009925,2967453,0
CD009925,2967886,0
CD009925,2967887,0
CD009925,2968116,1
CD009925,2968393,0
CD009925,2969190,0
CD009925,2969193,0
CD009925,2969681,0
CD009925,2970636,0
CD009925,2970827,0
CD009925,2970906,0
CD009925,2971018,1
CD009925,2972177,0
CD009925,2972203,0
CD009925,2972208,0
CD009925,2972331,0
CD009925,2973237,0
CD009925,2973473,0
CD009925,2974158,0
CD009925,2974310,0
CD009925,2974678,0
CD009925,2974954,0
CD009925,2974955,0
CD009925,2974956,0
CD009925,2975089,0
CD009925,2975455,0
CD009925,2975959,0
CD009925,2976555,0
CD009925,2976559,0
CD009925,2976579,0
CD009925,2976720,0
CD009925,2976852,0
CD009925,2977471,0
CD009925,2978962,0
CD009925,299455,0
CD009925,3006570,0
CD009925,3013009,0
CD009925,3021606,0
CD009925,3051799,0
CD009925,3054111,0
CD009925,3055035,0
CD009925,3056641,0
CD009925,3060965,0
CD009925,3067164,0
CD009925,3068081,0
CD009925,3073446,0
CD009925,3073624,0
CD009925,3115477,0
CD009925,3130845,0
CD009925,3130883,0
CD009925,3141958,0
CD009925,3144989,0
CD009925,3155484,0
CD009925,3156080,0
CD009925,3156440,0
CD009925,3156463,0
CD009925,3156496,0
CD009925,3157321,0
CD009925,3157618,0
CD009925,3157653,0
CD009925,3158198,0
CD009925,3158266,0
CD009925,3158618,0
CD009925,3158849,0
CD009925,3159141,0
CD009925,3159330,0
CD009925,3159900,0
CD009925,3159901,0
CD009925,3160917,0
CD009925,3160918,0
CD009925,3160919,0
CD009925,3161017,0
CD009925,3161327,0
CD009925,3165066,0
CD009925,3172083,0
CD009925,3174925,0
CD009925,3184145,0
CD009925,3191613,0
CD009925,3192211,0
CD009925,3198110,0
CD009925,3211856,0
CD009925,3211857,0
CD009925,3219884,0
CD009925,3221209,0
CD009925,3228150,0
CD009925,3234704,0
CD009925,3237113,0
CD009925,3244599,0
CD009925,3251962,0
CD009925,3277006,0
CD009925,3277037,0
CD009925,3281459,0
CD009925,3281830,0
CD009925,3285006,0
CD009925,3289728,0
CD009925,3300341,0
CD009925,3303006,0
CD009925,3309629,0
CD009925,3317389,0
CD009925,3325524,0
CD009925,3328126,0
CD009925,3336556,0
CD009925,3341415,0
CD009925,3346017,0
CD009925,3355725,0
CD009925,3362778,0
CD009925,3364066,0
CD009925,3364495,0
CD009925,3366140,0
CD009925,3368593,0
CD009925,3371767,0
CD009925,3375201,0
CD009925,3376999,0
CD009925,3377004,0
CD009925,3379375,0
CD009925,3402114,0
CD009925,3402725,0
CD009925,3405973,0
CD009925,3407707,0
CD009925,3409535,0
CD009925,3417301,0
CD009925,3460576,0
CD009925,3465488,0
CD009925,3479040,0
CD009925,3511710,0
CD009925,3536219,0
CD009925,3558753,0
CD009925,3559524,0
CD009925,3568441,0
CD009925,3569920,0
CD009925,3575263,0
CD009925,3580553,0
CD009925,3588542,0
CD009925,3588544,0
CD009925,3593340,0
CD009925,3605201,0
CD009925,3605212,0
CD009925,3605213,0
CD009925,3605225,0
CD009925,3611867,0
CD009925,3615363,0
CD009925,3622010,0
CD009925,3631080,0
CD009925,3631771,0
CD009925,3652492,0
CD009925,3653890,0
CD009925,3658913,0
CD009925,3658919,0
CD009925,3671336,0
CD009925,3678789,0
CD009925,3684962,0
CD009925,3684964,0
CD009925,3688037,0
CD009925,3691940,0
CD009925,3703823,0
CD009925,3717235,0
CD009925,3723556,0
CD009925,3728566,0
CD009925,3743081,0
CD009925,3748993,0
CD009925,3752919,0
CD009925,3755291,0
CD009925,3761335,0
CD009925,3764779,0
CD009925,3774766,0
CD009925,3775669,0
CD009925,3780037,0
CD009925,3796389,0
CD009925,3799715,0
CD009925,3802555,0
CD009925,3804337,0
CD009925,3806666,0
CD009925,3809111,0
CD009925,3812554,0
CD009925,3814779,0
CD009925,3823007,0
CD009925,3842997,0
CD009925,3851135,0
CD009925,3856681,0
CD009925,3857214,0
CD009925,3879439,0
CD009925,3879450,0
CD009925,3881956,0
CD009925,3883778,0
CD009925,3884190,0
CD009925,3896229,0
CD009925,3899162,0
CD009925,3901753,0
CD009925,3913417,0
CD009925,3941646,0
CD009925,3967782,0
CD009925,3972417,0
CD009925,3974963,0
CD009925,3975224,0
CD009925,3988281,0
CD009925,3991466,0
CD009925,3991467,0
CD009925,3991468,0
CD009925,3993267,0
CD009925,3997148,0
CD009925,400764,0
CD009925,4011602,0
CD009925,4012647,0
CD009925,4014176,0
CD009925,4022940,0
CD009925,4023786,0
CD009925,4036994,0
CD009925,4041397,0
CD009925,4049288,0
CD009925,4075560,0
CD009925,4088973,0
CD009925,4096700,0
CD009925,4096706,0
CD009925,499121,0
CD009925,504838,0
CD009925,511145,0
CD009925,511168,0
CD009925,532455,0
CD009925,548889,0
CD009925,6103426,0
CD009925,6118555,0
CD009925,6131275,0
CD009925,6136658,0
CD009925,6148750,0
CD009925,6154140,0
CD009925,6154227,0
CD009925,6155236,0
CD009925,6157025,0
CD009925,6157325,0
CD009925,6162934,0
CD009925,6164431,0
CD009925,6169278,0
CD009925,6174456,0
CD009925,6178461,0
CD009925,6179702,0
CD009925,6182445,0
CD009925,6188379,0
CD009925,6189114,0
CD009925,6189400,0
CD009925,6190319,0
CD009925,6198822,0
CD009925,6199786,0
CD009925,6201071,1
CD009925,6201687,0
CD009925,6202991,0
CD009925,6202996,0
CD009925,6202998,0
CD009925,6204181,0
CD009925,6204644,0
CD009925,6206365,0
CD009925,6207394,0
CD009925,6209700,0
CD009925,6210821,0
CD009925,6210837,0
CD009925,6211303,0
CD009925,6211974,0
CD009925,6211986,0
CD009925,6212687,0
CD009925,6212775,0
CD009925,6212897,0
CD009925,6212943,0
CD009925,6213106,0
CD009925,6213324,0
CD009925,6213462,0
CD009925,6213956,0
CD009925,6214293,0
CD009925,6214646,0
CD009925,6214766,0
CD009925,6214894,0
CD009925,6215071,0
CD009925,6215132,0
CD009925,6215977,0
CD009925,6218135,0
CD009925,6218136,0
CD009925,6218137,0
CD009925,6218141,0
CD009925,6218143,0
CD009925,6218752,0
CD009925,6218798,0
CD009925,6219060,0
CD009925,6219400,0
CD009925,6220164,0
CD009925,6220602,0
CD009925,6221104,0
CD009925,6223679,0
CD009925,6223850,0
CD009925,6224457,0
CD009925,6224734,0
CD009925,6224736,0
CD009925,6225344,0
CD009925,6225506,0
CD009925,6226461,0
CD009925,6226731,0
CD009925,6227010,0
CD009925,6227360,0
CD009925,6228137,0
CD009925,6228139,0
CD009925,6228208,0
CD009925,6228512,0
CD009925,6228785,0
CD009925,6228786,0
CD009925,6229635,0
CD009925,6230007,0
CD009925,6230100,0
CD009925,6230604,0
CD009925,6230757,0
CD009925,6230936,0
CD009925,6230975,0
CD009925,6231142,0
CD009925,6231382,0
CD009925,6231915,0
CD009925,6232197,0
CD009925,6232609,0
CD009925,6233285,0
CD009925,6233857,0
CD009925,6235162,0
CD009925,6235484,0
CD009925,6235485,0
CD009925,6235486,0
CD009925,6235655,0
CD009925,6237022,0
CD009925,6237394,0
CD009925,6237584,0
CD009925,6237715,0
CD009925,6237953,0
CD009925,6238166,0
CD009925,6238170,0
CD009925,6238566,0
CD009925,6238567,0
CD009925,6238618,0
CD009925,6238662,0
CD009925,6239151,0
CD009925,6239152,0
CD009925,6239897,0
CD009925,6240474,0
CD009925,6241174,0
CD009925,6242480,0
CD009925,6242703,0
CD009925,6249099,0
CD009925,6393764,0
CD009925,6407323,0
CD009925,6421151,0
CD009925,6444345,0
CD009925,6444705,0
CD009925,6444843,0
CD009925,6444905,0
CD009925,6445061,0
CD009925,6445428,0
CD009925,6445807,0
CD009925,6445929,0
CD009925,6446206,0
CD009925,6446780,0
CD009925,6446858,0
CD009925,6447177,0
CD009925,6447641,0
CD009925,6447808,0
CD009925,6447915,0
CD009925,6448181,0
CD009925,6448545,0
CD009925,6448659,0
CD009925,6448763,0
CD009925,6448792,0
CD009925,6449372,0
CD009925,6449751,0
CD009925,6449865,0
CD009925,6450823,0
CD009925,6451087,0
CD009925,6451173,0
CD009925,6451675,0
CD009925,6451918,0
CD009925,6452581,0
CD009925,6452612,0
CD009925,6452648,0
CD009925,6452660,0
CD009925,6452706,0
CD009925,6453296,0
CD009925,6454053,0
CD009925,6454092,0
CD009925,6454304,0
CD009925,6454794,0
CD009925,6454874,0
CD009925,6455188,0
CD009925,6455546,0
CD009925,6455611,0
CD009925,6456037,0
CD009925,6456328,0
CD009925,6457303,0
CD009925,6457382,0
CD009925,6458016,0
CD009925,6458167,0
CD009925,6459394,0
CD009925,6459565,0
CD009925,6459986,0
CD009925,6460105,0
CD009925,6460445,0
CD009925,6460476,0
CD009925,6460570,0
CD009925,6460574,0
CD009925,6460653,0
CD009925,6461442,0
CD009925,6462129,0
CD009925,6463031,0
CD009925,6463032,0
CD009925,6463035,0
CD009925,6483791,0
CD009925,6491638,0
CD009925,6491639,0
CD009925,6499254,0
CD009925,6499260,0
CD009925,6500575,0
CD009925,6504851,0
CD009925,6510909,0
CD009925,6517103,0
CD009925,6522346,0
CD009925,6535597,0
CD009925,6539320,0
CD009925,6555122,0
CD009925,6572357,0
CD009925,6576982,0
CD009925,6594043,0
CD009925,6608672,0
CD009925,6616953,0
CD009925,6621955,0
CD009925,6622397,0
CD009925,6622404,0
CD009925,6657600,0
CD009925,6683705,0
CD009925,6683706,0
CD009925,6686092,0
CD009925,6686416,0
CD009925,6705260,0
CD009925,6711184,0
CD009925,6711613,0
CD009925,6728823,0
CD009925,6728826,0
CD009925,6728829,0
CD009925,6739437,0
CD009925,6739442,0
CD009925,6741416,0
CD009925,6742050,0
CD009925,6745922,0
CD009925,6844268,0
CD009925,6849163,0
CD009925,6859114,0
CD009925,6866350,0
CD009925,6867735,0
CD009925,6897172,0
CD009925,6915120,0
CD009925,6934054,0
CD009925,6944439,0
CD009925,6956891,0
CD009925,6971614,0
CD009925,6994123,0
CD009925,7048751,0
CD009925,7064998,0
CD009925,7065004,0
CD009925,7069902,0
CD009925,7070738,0
CD009925,7081343,0
CD009925,7145850,0
CD009925,7145851,0
CD009925,7147111,0
CD009925,7156028,0
CD009925,7166114,0
CD009925,7173865,0
CD009925,7180849,0
CD009925,7189266,0
CD009925,7190735,0
CD009925,7193111,0
CD009925,7196125,0
CD009925,7196381,0
CD009925,7200293,0
CD009925,7215109,0
CD009925,7219457,0
CD009925,7241546,0
CD009925,7268429,0
CD009925,7276916,0
CD009925,7289444,0
CD009925,7302747,0
CD009925,7315158,0
CD009925,7332030,0
CD009925,7333020,0
CD009925,7333249,0
CD009925,7334335,0
CD009925,7346818,0
CD009925,7352529,0
CD009925,7395914,0
CD009925,7404198,0
CD009925,7432440,0
CD009925,7463026,0
CD009925,7463528,0
CD009925,7467929,0
CD009925,7473649,0
CD009925,7473661,0
CD009925,7474051,0
CD009925,7474052,0
CD009925,7474055,0
CD009925,7475469,0
CD009925,7477508,0
CD009925,7479281,0
CD009925,7479585,0
CD009925,7479588,0
CD009925,7479589,0
CD009925,7479591,0
CD009925,7479592,1
CD009925,7479593,0
CD009925,7479598,0
CD009925,7479599,0
CD009925,7479601,0
CD009925,7480746,0
CD009925,7480839,0
CD009925,7481211,0
CD009925,7484721,0
CD009925,7485173,0
CD009925,7485288,0
CD009925,7485289,0
CD009925,7485301,1
CD009925,7485332,0
CD009925,7485339,1
CD009925,7485341,1
CD009925,7485343,1
CD009925,7485349,0
CD009925,7485412,0
CD009925,7489893,0
CD009925,7496307,0
CD009925,7496308,0
CD009925,7496309,0
CD009925,7496310,0
CD009925,7497136,0
CD009925,7497139,0
CD009925,7497141,0
CD009925,7498824,0
CD009925,7501329,0
CD009925,7501336,0
CD009925,7501356,0
CD009925,7501610,0
CD009925,7503224,0
CD009925,7503590,0
CD009925,7504426,0
CD009925,7504428,0
CD009925,7504806,0
CD009925,7504882,0
CD009925,7505085,0
CD009925,7505530,0
CD009925,7505992,0
CD009925,7506408,0
CD009925,7506599,0
CD009925,7507568,0
CD009925,7508213,0
CD009925,7508624,1
CD009925,7508625,0
CD009925,7509058,0
CD009925,7509569,0
CD009925,7509675,0
CD009925,7510852,1
CD009925,7511335,0
