topic,pmid,human,stratum,N_stratum,n_sampled,weight,pool_size
CD010339,10917115,1,eligible,114,114,1.0,12807
CD010339,10227940,1,eligible,114,114,1.0,12807
CD010339,2729779,1,eligible,114,114,1.0,12807
CD010339,10456702,1,eligible,114,114,1.0,12807
CD010339,9361590,1,eligible,114,114,1.0,12807
CD010339,8095802,1,eligible,114,114,1.0,12807
CD010339,6532038,1,eligible,114,114,1.0,12807
CD010339,16361050,1,eligible,114,114,1.0,12807
CD010339,12127124,1,eligible,114,114,1.0,12807
CD010339,21739880,1,eligible,114,114,1.0,12807
CD010339,22824042,1,eligible,114,114,1.0,12807
CD010339,9410677,1,eligible,114,114,1.0,12807
CD010339,22929714,1,eligible,114,114,1.0,12807
CD010339,8056239,1,eligible,114,114,1.0,12807
CD010339,8696730,1,eligible,114,114,1.0,12807
CD010339,8010903,1,eligible,114,114,1.0,12807
CD010339,3954487,1,eligible,114,114,1.0,12807
CD010339,759175,1,eligible,114,114,1.0,12807
CD010339,7080518,1,eligible,114,114,1.0,12807
CD010339,2421422,1,eligible,114,114,1.0,12807
CD010339,9926804,1,eligible,114,114,1.0,12807
CD010339,10430683,1,eligible,114,114,1.0,12807
CD010339,2779814,1,eligible,114,114,1.0,12807
CD010339,3226080,1,eligible,114,114,1.0,12807
CD010339,10592874,1,eligible,114,114,1.0,12807
CD010339,20083751,1,eligible,114,114,1.0,12807
CD010339,7058509,1,eligible,114,114,1.0,12807
CD010339,10711471,1,eligible,114,114,1.0,12807
CD010339,7239132,1,eligible,114,114,1.0,12807
CD010339,18398646,1,eligible,114,114,1.0,12807
CD010339,2694145,1,eligible,114,114,1.0,12807
CD010339,7749703,1,eligible,114,114,1.0,12807
CD010339,11293752,1,eligible,114,114,1.0,12807
CD010339,21669576,1,eligible,114,114,1.0,12807
CD010339,7809801,1,eligible,114,114,1.0,12807
CD010339,2241593,1,eligible,114,114,1.0,12807
CD010339,12296889,1,eligible,114,114,1.0,12807
CD010339,21429024,1,eligible,114,114,1.0,12807
CD010339,16444379,1,eligible,114,114,1.0,12807
CD010339,8373278,1,eligible,114,114,1.0,12807
CD010339,15842578,1,eligible,114,114,1.0,12807
CD010339,1610321,1,eligible,114,114,1.0,12807
CD010339,10567803,1,eligible,114,114,1.0,12807
CD010339,19019364,1,eligible,114,114,1.0,12807
CD010339,9291406,1,eligible,114,114,1.0,12807
CD010339,14571705,1,eligible,114,114,1.0,12807
CD010339,6812296,1,eligible,114,114,1.0,12807
CD010339,9360868,1,eligible,114,114,1.0,12807
CD010339,16927915,1,eligible,114,114,1.0,12807
CD010339,2698160,1,eligible,114,114,1.0,12807
CD010339,7134598,1,eligible,114,114,1.0,12807
CD010339,10962383,1,eligible,114,114,1.0,12807
CD010339,16163026,1,eligible,114,114,1.0,12807
CD010339,3316691,1,eligible,114,114,1.0,12807
CD010339,7809799,1,eligible,114,114,1.0,12807
CD010339,16263021,1,eligible,114,114,1.0,12807
CD010339,5924361,1,eligible,114,114,1.0,12807
CD010339,1203653,1,eligible,114,114,1.0,12807
CD010339,12071449,1,eligible,114,114,1.0,12807
CD010339,2756276,1,eligible,114,114,1.0,12807
CD010339,11727103,1,eligible,114,114,1.0,12807
CD010339,8975953,1,eligible,114,114,1.0,12807
CD010339,10833912,1,eligible,114,114,1.0,12807
CD010339,9094280,1,eligible,114,114,1.0,12807
CD010339,9854199,1,eligible,114,114,1.0,12807
CD010339,19094622,1,eligible,114,114,1.0,12807
CD010339,3314182,1,eligible,114,114,1.0,12807
CD010339,11301945,0,non_eligible,12693,100,126.93,12807
CD010339,10401074,0,non_eligible,12693,100,126.93,12807
CD010339,5973572,0,non_eligible,12693,100,126.93,12807
CD010339,19598305,0,non_eligible,12693,100,126.93,12807
CD010339,12811658,0,non_eligible,12693,100,126.93,12807
CD010339,21375818,0,non_eligible,12693,100,126.93,12807
CD010339,9462374,0,non_eligible,12693,100,126.93,12807
CD010339,7399960,0,non_eligible,12693,100,126.93,12807
CD010339,20932377,0,non_eligible,12693,100,126.93,12807
CD010339,11386602,0,non_eligible,12693,100,126.93,12807
CD010339,11276383,0,non_eligible,12693,100,126.93,12807
CD010339,20518695,0,non_eligible,12693,100,126.93,12807
CD010339,11319439,0,non_eligible,12693,100,126.93,12807
CD010339,16480,0,non_eligible,12693,100,126.93,12807
CD010339,15492607,0,non_eligible,12693,100,126.93,12807
CD010339,8258073,0,non_eligible,12693,100,126.93,12807
CD010339,20465425,0,non_eligible,12693,100,126.93,12807
CD010339,15527431,0,non_eligible,12693,100,126.93,12807
CD010339,22108768,0,non_eligible,12693,100,126.93,12807
CD010339,16010248,0,non_eligible,12693,100,126.93,12807
CD010339,15628707,0,non_eligible,12693,100,126.93,12807
CD010339,10050516,0,non_eligible,12693,100,126.93,12807
CD010339,1731843,0,non_eligible,12693,100,126.93,12807
CD010339,19679953,0,non_eligible,12693,100,126.93,12807
CD010339,2655107,0,non_eligible,12693,100,126.93,12807
CD010339,21483642,0,non_eligible,12693,100,126.93,12807
CD010339,3895856,0,non_eligible,12693,100,126.93,12807
CD010339,14499796,0,non_eligible,12693,100,126.93,12807
CD010339,1090019,0,non_eligible,12693,100,126.93,12807
CD010339,8495894,0,non_eligible,12693,100,126.93,12807
CD010339,5580331,0,non_eligible,12693,100,126.93,12807
CD010339,472607,0,non_eligible,12693,100,126.93,12807
CD010339,408634,0,non_eligible,12693,100,126.93,12807
CD010339,17226043,0,non_eligible,12693,100,126.93,12807
CD010339,8161906,0,non_eligible,12693,100,126.93,12807
CD010339,8291983,0,non_eligible,12693,100,126.93,12807
CD010339,9932786,0,non_eligible,12693,100,126.93,12807
CD010339,12075184,0,non_eligible,12693,100,126.93,12807
CD010339,10451894,0,non_eligible,12693,100,126.93,12807
CD010339,3047211,0,non_eligible,12693,100,126.93,12807
CD010339,20487525,0,non_eligible,12693,100,126.93,12807
CD010339,2663456,0,non_eligible,12693,100,126.93,12807
CD010339,22553458,0,non_eligible,12693,100,126.93,12807
CD010339,3944302,0,non_eligible,12693,100,126.93,12807
CD010339,21053483,0,non_eligible,12693,100,126.93,12807
CD010339,10720123,0,non_eligible,12693,100,126.93,12807
CD010339,7654504,0,non_eligible,12693,100,126.93,12807
CD010339,4684839,0,non_eligible,12693,100,126.93,12807
CD010339,6435722,0,non_eligible,12693,100,126.93,12807
CD010339,1403510,0,non_eligible,12693,100,126.93,12807
CD010339,482790,0,non_eligible,12693,100,126.93,12807
CD010339,20529450,0,non_eligible,12693,100,126.93,12807
CD010339,1483557,0,non_eligible,12693,100,126.93,12807
CD010339,21377820,0,non_eligible,12693,100,126.93,12807
CD010339,14243365,0,non_eligible,12693,100,126.93,12807
CD010339,7077847,0,non_eligible,12693,100,126.93,12807
CD010339,877809,0,non_eligible,12693,100,126.93,12807
CD010339,19656757,0,non_eligible,12693,100,126.93,12807
CD010339,9382048,0,non_eligible,12693,100,126.93,12807
CD010339,8705520,0,non_eligible,12693,100,126.93,12807
CD010339,22856451,0,non_eligible,12693,100,126.93,12807
CD010339,9361181,0,non_eligible,12693,100,126.93,12807
CD010339,18286679,0,non_eligible,12693,100,126.93,12807
CD010339,17162742,0,non_eligible,12693,100,126.93,12807
CD010339,6175028,0,non_eligible,12693,100,126.93,12807
CD010339,3767656,0,non_eligible,12693,100,126.93,12807
CD010339,16306770,0,non_eligible,12693,100,126.93,12807
CD010339,12874996,0,non_eligible,12693,100,126.93,12807
CD010339,5404848,0,non_eligible,12693,100,126.93,12807
CD010339,19915905,0,non_eligible,12693,100,126.93,12807
CD010339,6773994,0,non_eligible,12693,100,126.93,12807
CD010339,7582210,0,non_eligible,12693,100,126.93,12807
CD010339,15558441,0,non_eligible,12693,100,126.93,12807
CD010339,6881448,0,non_eligible,12693,100,126.93,12807
CD010339,1914404,0,non_eligible,12693,100,126.93,12807
CD010339,10650261,0,non_eligible,12693,100,126.93,12807
CD010339,4782393,0,non_eligible,12693,100,126.93,12807
CD010339,10402310,0,non_eligible,12693,100,126.93,12807
CD010339,18199206,0,non_eligible,12693,100,126.93,12807
CD010339,8128019,0,non_eligible,12693,100,126.93,12807
CD010339,3280384,0,non_eligible,12693,100,126.93,12807
CD010339,14708461,0,non_eligible,12693,100,126.93,12807
CD010339,22519375,0,non_eligible,12693,100,126.93,12807
CD010339,2194415,0,non_eligible,12693,100,126.93,12807
CD010339,15868081,0,non_eligible,12693,100,126.93,12807
CD010339,17127185,0,non_eligible,12693,100,126.93,12807
CD010339,18926190,0,non_eligible,12693,100,126.93,12807
CD010339,17478951,0,non_eligible,12693,100,126.93,12807
CD010339,18158051,0,non_eligible,12693,100,126.93,12807
CD010339,17320775,0,non_eligible,12693,100,126.93,12807
CD010339,11517110,0,non_eligible,12693,100,126.93,12807
CD010339,2185669,0,non_eligible,12693,100,126.93,12807
CD010339,5558746,0,non_eligible,12693,100,126.93,12807
CD010339,1448940,0,non_eligible,12693,100,126.93,12807
CD010339,3312715,0,non_eligible,12693,100,126.93,12807
CD010339,18604051,0,non_eligible,12693,100,126.93,12807
CD010339,9040999,0,non_eligible,12693,100,126.93,12807
CD010339,16180029,0,non_eligible,12693,100,126.93,12807
CD010339,5586846,0,non_eligible,12693,100,126.93,12807
CD010339,7675702,0,non_eligible,12693,100,126.93,12807
CD010386,22961445,1,eligible,2,2,1.0,626
CD010386,20176414,1,eligible,2,2,1.0,626
CD010386,23097914,0,non_eligible,624,100,6.24,626
CD010386,21696776,0,non_eligible,624,100,6.24,626
CD010386,23115180,0,non_eligible,624,100,6.24,626
CD010386,22377499,0,non_eligible,624,100,6.24,626
CD010386,23284831,0,non_eligible,624,100,6.24,626
CD010386,23065791,0,non_eligible,624,100,6.24,626
CD010386,22921250,0,non_eligible,624,100,6.24,626
CD010386,20886575,0,non_eligible,624,100,6.24,626
CD010386,21891868,0,non_eligible,624,100,6.24,626
CD010386,22285638,0,non_eligible,624,100,6.24,626
CD010386,22044023,0,non_eligible,624,100,6.24,626
CD010386,22193845,0,non_eligible,624,100,6.24,626
CD010386,20880270,0,non_eligible,624,100,6.24,626
CD010386,22749065,0,non_eligible,624,100,6.24,626
CD010386,22257044,0,non_eligible,624,100,6.24,626
CD010386,23242068,0,non_eligible,624,100,6.24,626
CD010386,22796873,0,non_eligible,624,100,6.24,626
CD010386,22728617,0,non_eligible,624,100,6.24,626
CD010386,22812018,0,non_eligible,624,100,6.24,626
CD010386,22990206,0,non_eligible,624,100,6.24,626
CD010386,22712065,0,non_eligible,624,100,6.24,626
CD010386,23272070,0,non_eligible,624,100,6.24,626
CD010386,22107995,0,non_eligible,624,100,6.24,626
CD010386,21848585,0,non_eligible,624,100,6.24,626
CD010386,22577238,0,non_eligible,624,100,6.24,626
CD010386,23011220,0,non_eligible,624,100,6.24,626
CD010386,22173784,0,non_eligible,624,100,6.24,626
CD010386,22528111,0,non_eligible,624,100,6.24,626
CD010386,21257982,0,non_eligible,624,100,6.24,626
CD010386,20688420,0,non_eligible,624,100,6.24,626
CD010386,22331215,0,non_eligible,624,100,6.24,626
CD010386,22895582,0,non_eligible,624,100,6.24,626
CD010386,22841687,0,non_eligible,624,100,6.24,626
CD010386,22244855,0,non_eligible,624,100,6.24,626
CD010386,22503457,0,non_eligible,624,100,6.24,626
CD010386,22917137,0,non_eligible,624,100,6.24,626
CD010386,22033022,0,non_eligible,624,100,6.24,626
CD010386,20052508,0,non_eligible,624,100,6.24,626
CD010386,22700814,0,non_eligible,624,100,6.24,626
CD010386,21747005,0,non_eligible,624,100,6.24,626
CD010386,22651941,0,non_eligible,624,100,6.24,626
CD010386,21478204,0,non_eligible,624,100,6.24,626
CD010386,23299381,0,non_eligible,624,100,6.24,626
CD010386,22996234,0,non_eligible,624,100,6.24,626
CD010386,23043907,0,non_eligible,624,100,6.24,626
CD010386,21051106,0,non_eligible,624,100,6.24,626
CD010386,22410450,0,non_eligible,624,100,6.24,626
CD010386,21971456,0,non_eligible,624,100,6.24,626
CD010386,22710357,0,non_eligible,624,100,6.24,626
CD010386,22221288,0,non_eligible,624,100,6.24,626
CD010386,21269332,0,non_eligible,624,100,6.24,626
CD010386,23041336,0,non_eligible,624,100,6.24,626
CD010386,21914395,0,non_eligible,624,100,6.24,626
CD010386,22653791,0,non_eligible,624,100,6.24,626
CD010386,22189452,0,non_eligible,624,100,6.24,626
CD010386,22050514,0,non_eligible,624,100,6.24,626
CD010386,22248049,0,non_eligible,624,100,6.24,626
CD010386,22522445,0,non_eligible,624,100,6.24,626
CD010386,22162065,0,non_eligible,624,100,6.24,626
CD010386,23142262,0,non_eligible,624,100,6.24,626
CD010386,22868714,0,non_eligible,624,100,6.24,626
CD010386,21666432,0,non_eligible,624,100,6.24,626
CD010386,22297644,0,non_eligible,624,100,6.24,626
CD010386,21971458,0,non_eligible,624,100,6.24,626
CD010386,21365327,0,non_eligible,624,100,6.24,626
CD010386,22460159,0,non_eligible,624,100,6.24,626
CD010386,22310247,0,non_eligible,624,100,6.24,626
CD010386,22329653,0,non_eligible,624,100,6.24,626
CD010386,22354138,0,non_eligible,624,100,6.24,626
CD010386,22460160,0,non_eligible,624,100,6.24,626
CD010386,22192811,0,non_eligible,624,100,6.24,626
CD010386,22255952,0,non_eligible,624,100,6.24,626
CD010386,22056484,0,non_eligible,624,100,6.24,626
CD010386,21777941,0,non_eligible,624,100,6.24,626
CD010386,22871906,0,non_eligible,624,100,6.24,626
CD010386,21995345,0,non_eligible,624,100,6.24,626
CD010386,22635103,0,non_eligible,624,100,6.24,626
CD010386,22342372,0,non_eligible,624,100,6.24,626
CD010386,23050785,0,non_eligible,624,100,6.24,626
CD010386,23285580,0,non_eligible,624,100,6.24,626
CD010386,22551786,0,non_eligible,624,100,6.24,626
CD010386,22503001,0,non_eligible,624,100,6.24,626
CD010386,22434215,0,non_eligible,624,100,6.24,626
CD010386,21983242,0,non_eligible,624,100,6.24,626
CD010386,22044532,0,non_eligible,624,100,6.24,626
CD010386,21827663,0,non_eligible,624,100,6.24,626
CD010386,22038908,0,non_eligible,624,100,6.24,626
CD010386,22289965,0,non_eligible,624,100,6.24,626
CD010386,22284730,0,non_eligible,624,100,6.24,626
CD010386,22112047,0,non_eligible,624,100,6.24,626
CD010386,22421174,0,non_eligible,624,100,6.24,626
CD010386,21954186,0,non_eligible,624,100,6.24,626
CD010386,21901424,0,non_eligible,624,100,6.24,626
CD010386,22410648,0,non_eligible,624,100,6.24,626
CD010386,22889795,0,non_eligible,624,100,6.24,626
CD010386,22348880,0,non_eligible,624,100,6.24,626
CD010386,21876253,0,non_eligible,624,100,6.24,626
CD010386,22250011,0,non_eligible,624,100,6.24,626
CD010386,22872307,0,non_eligible,624,100,6.24,626
CD010386,22868352,0,non_eligible,624,100,6.24,626
CD010542,22408151,1,eligible,20,20,1.0,348
CD010542,18397389,1,eligible,20,20,1.0,348
CD010542,22173167,1,eligible,20,20,1.0,348
CD010542,18705692,1,eligible,20,20,1.0,348
CD010542,22521355,1,eligible,20,20,1.0,348
CD010542,19725892,1,eligible,20,20,1.0,348
CD010542,18930329,1,eligible,20,20,1.0,348
CD010542,16886917,1,eligible,20,20,1.0,348
CD010542,20180444,1,eligible,20,20,1.0,348
CD010542,21068129,1,eligible,20,20,1.0,348
CD010542,19887952,1,eligible,20,20,1.0,348
CD010542,18691352,1,eligible,20,20,1.0,348
CD010542,22416182,1,eligible,20,20,1.0,348
CD010542,20104185,1,eligible,20,20,1.0,348
CD010542,19610141,1,eligible,20,20,1.0,348
CD010542,21168459,1,eligible,20,20,1.0,348
CD010542,21779759,1,eligible,20,20,1.0,348
CD010542,17255218,1,eligible,20,20,1.0,348
CD010542,22239518,1,eligible,20,20,1.0,348
CD010542,19346784,1,eligible,20,20,1.0,348
CD010542,15690481,0,non_eligible,328,100,3.28,348
CD010542,22138553,0,non_eligible,328,100,3.28,348
CD010542,21517924,0,non_eligible,328,100,3.28,348
CD010542,22733889,0,non_eligible,328,100,3.28,348
CD010542,19457153,0,non_eligible,328,100,3.28,348
CD010542,20544947,0,non_eligible,328,100,3.28,348
CD010542,22574212,0,non_eligible,328,100,3.28,348
CD010542,19780940,0,non_eligible,328,100,3.28,348
CD010542,22837289,0,non_eligible,328,100,3.28,348
CD010542,20167986,0,non_eligible,328,100,3.28,348
CD010542,19920809,0,non_eligible,328,100,3.28,348
CD010542,20660455,0,non_eligible,328,100,3.28,348
CD010542,19104699,0,non_eligible,328,100,3.28,348
CD010542,16538113,0,non_eligible,328,100,3.28,348
CD010542,19017551,0,non_eligible,328,100,3.28,348
CD010542,19022517,0,non_eligible,328,100,3.28,348
CD010542,21497746,0,non_eligible,328,100,3.28,348
CD010542,21399926,0,non_eligible,328,100,3.28,348
CD010542,21586228,0,non_eligible,328,100,3.28,348
CD010542,22318821,0,non_eligible,328,100,3.28,348
CD010542,18456573,0,non_eligible,328,100,3.28,348
CD010542,20731129,0,non_eligible,328,100,3.28,348
CD010542,18081731,0,non_eligible,328,100,3.28,348
CD010542,20697747,0,non_eligible,328,100,3.28,348
CD010542,20385422,0,non_eligible,328,100,3.28,348
CD010542,21198828,0,non_eligible,328,100,3.28,348
CD010542,19578234,0,non_eligible,328,100,3.28,348
CD010542,19308312,0,non_eligible,328,100,3.28,348
CD010542,19322509,0,non_eligible,328,100,3.28,348
CD010542,22672642,0,non_eligible,328,100,3.28,348
CD010542,19291784,0,non_eligible,328,100,3.28,348
CD010542,21165451,0,non_eligible,328,100,3.28,348
CD010542,17763808,0,non_eligible,328,100,3.28,348
CD010542,21822591,0,non_eligible,328,100,3.28,348
CD010542,21376047,0,non_eligible,328,100,3.28,348
CD010542,21435119,0,non_eligible,328,100,3.28,348
CD010542,22617153,0,non_eligible,328,100,3.28,348
CD010542,18673426,0,non_eligible,328,100,3.28,348
CD010542,18166342,0,non_eligible,328,100,3.28,348
CD010542,18995217,0,non_eligible,328,100,3.28,348
CD010542,22872942,0,non_eligible,328,100,3.28,348
CD010542,21273523,0,non_eligible,328,100,3.28,348
CD010542,21033238,0,non_eligible,328,100,3.28,348
CD010542,22027584,0,non_eligible,328,100,3.28,348
CD010542,19703889,0,non_eligible,328,100,3.28,348
CD010542,21179914,0,non_eligible,328,100,3.28,348
CD010542,17438875,0,non_eligible,328,100,3.28,348
CD010542,16823833,0,non_eligible,328,100,3.28,348
CD010542,22536445,0,non_eligible,328,100,3.28,348
CD010542,22432836,0,non_eligible,328,100,3.28,348
CD010542,22537436,0,non_eligible,328,100,3.28,348
CD010542,20658587,0,non_eligible,328,100,3.28,348
CD010542,19124915,0,non_eligible,328,100,3.28,348
CD010542,20529989,0,non_eligible,328,100,3.28,348
CD010542,22176964,0,non_eligible,328,100,3.28,348
CD010542,18807134,0,non_eligible,328,100,3.28,348
CD010542,19138576,0,non_eligible,328,100,3.28,348
CD010542,17291712,0,non_eligible,328,100,3.28,348
CD010542,21344353,0,non_eligible,328,100,3.28,348
CD010542,22233410,0,non_eligible,328,100,3.28,348
CD010542,20172290,0,non_eligible,328,100,3.28,348
CD010542,22404722,0,non_eligible,328,100,3.28,348
CD010542,17415348,0,non_eligible,328,100,3.28,348
CD010542,20361076,0,non_eligible,328,100,3.28,348
CD010542,22103568,0,non_eligible,328,100,3.28,348
CD010542,18832522,0,non_eligible,328,100,3.28,348
CD010542,21952989,0,non_eligible,328,100,3.28,348
CD010542,22246952,0,non_eligible,328,100,3.28,348
CD010542,20471892,0,non_eligible,328,100,3.28,348
CD010542,19399815,0,non_eligible,328,100,3.28,348
CD010542,20171943,0,non_eligible,328,100,3.28,348
CD010542,21216123,0,non_eligible,328,100,3.28,348
CD010542,21460032,0,non_eligible,328,100,3.28,348
CD010542,22864589,0,non_eligible,328,100,3.28,348
CD010542,21452541,0,non_eligible,328,100,3.28,348
CD010542,22698510,0,non_eligible,328,100,3.28,348
CD010542,19478678,0,non_eligible,328,100,3.28,348
CD010542,18192914,0,non_eligible,328,100,3.28,348
CD010542,16121354,0,non_eligible,328,100,3.28,348
CD010542,19175875,0,non_eligible,328,100,3.28,348
CD010542,21256907,0,non_eligible,328,100,3.28,348
CD010542,18563842,0,non_eligible,328,100,3.28,348
CD010542,19337635,0,non_eligible,328,100,3.28,348
CD010542,22503893,0,non_eligible,328,100,3.28,348
CD010542,21517974,0,non_eligible,328,100,3.28,348
CD010542,19562623,0,non_eligible,328,100,3.28,348
CD010542,16969327,0,non_eligible,328,100,3.28,348
CD010542,17530363,0,non_eligible,328,100,3.28,348
CD010542,20704691,0,non_eligible,328,100,3.28,348
CD010542,20010062,0,non_eligible,328,100,3.28,348
CD010542,20196798,0,non_eligible,328,100,3.28,348
CD010542,18568136,0,non_eligible,328,100,3.28,348
CD010542,22957328,0,non_eligible,328,100,3.28,348
CD010542,19030204,0,non_eligible,328,100,3.28,348
CD010542,21678114,0,non_eligible,328,100,3.28,348
CD010542,20037265,0,non_eligible,328,100,3.28,348
CD010542,18524692,0,non_eligible,328,100,3.28,348
CD010542,20844365,0,non_eligible,328,100,3.28,348
CD010542,18987556,0,non_eligible,328,100,3.28,348
CD010542,19434742,0,non_eligible,328,100,3.28,348
CD010633,19759102,1,eligible,4,4,1.0,1573
CD010633,19877236,1,eligible,4,4,1.0,1573
CD010633,17353255,1,eligible,4,4,1.0,1573
CD010633,12122169,1,eligible,4,4,1.0,1573
CD010633,15592735,0,non_eligible,1569,100,15.69,1573
CD010633,19864909,0,non_eligible,1569,100,15.69,1573
CD010633,3490634,0,non_eligible,1569,100,15.69,1573
CD010633,17969349,0,non_eligible,1569,100,15.69,1573
CD010633,16525077,0,non_eligible,1569,100,15.69,1573
